1;0;$0$;$\mathfrak{0}$;0
1151;2,(2,1,1,1),(2,0);$2 (2\,1\,1\,1) (2\,0)$;$e$;9
1152;2,(2,1,1,1),(-2,0);$2 (2\,1\,1\,1) \overline{(2\,0)}$;$e$;9
1153;2,(2,1,1,0),3;$2 (2\,1\,1\,0) 3$;$z$;9
1154;2,(2,1,1,0),2,1;$2 (2\,1\,1\,0) 2\,1$;$x$;9
1155;2,(2,1,1,0),-3;$2 (2\,1\,1\,0) \overline{3}$;$z$;9
1156;2,(2,1,1,0),(3,0);$2 (2\,1\,1\,0) (3\,0)$;$e$;9
1157;2,(2,1,1,0),(-2,-1,0);$2 (2\,1\,1\,0) \overline{(2\,1\,0)}$;$e$;9
1158;2,(2,1,1,0),(2,1,0);$2 (2\,1\,1\,0) (2\,1\,0)$;$e$;9
1159;2,(2,1,1,0),(-3,0);$2 (2\,1\,1\,0) \overline{(3\,0)}$;$e$;9
1160;2,(2,1,1,0),(2,1);$2 (2\,1\,1\,0) (2\,1)$;$e$;9
1161;2,(2,1,1,0),(2,0),1;$2 (2\,1\,1\,0) (2\,0) 1$;$e$;9
1162;2,(2,1,1,0),(2,0),-1;$2 (2\,1\,1\,0) (2\,0) \overline{1}$;$e$;9
1163;2,(2,1,1,0),(-2,-1);$2 (2\,1\,1\,0) \overline{(2\,1)}$;$e$;9
1164;2,(2,1,1,0),(-2,0),-1;$2 (2\,1\,1\,0) \overline{(2\,0) 1}$;$e$;9
1165;2,(-2,-2,0),2,1;$2 \overline{(2\,2\,0)} 2\,1$;$x$;9
1166;-2,(2,2,0),-1,-1,-1;$\overline{2} (2\,2\,0) \overline{1\,1\,1}$;$x$;9
1167;2,(-2,-2,0),(2,1,0);$2 \overline{(2\,2\,0)} (2\,1\,0)$;$e$;9
1168;2,(-2,-2,0),(2,1);$2 \overline{(2\,2\,0)} (2\,1)$;$e$;9
1169;2,(-2,-2,0),(2,0),1;$2 \overline{(2\,2\,0)} (2\,0) 1$;$e$;9
1170;2,(2,1,1,(2,1,0));$2 (2\,1\,1 (2\,1\,0))$;$x$;9
1171;2,(2,1,1,(-3,0));$2 (2\,1\,1 \overline{(3\,0)})$;$x$;9
1172;2,(2,1,1),3;$2 (2\,1\,1) 3$;$z$;9
1173;2,(2,1,1),2,1;$2 (2\,1\,1) 2\,1$;$x$;9
1174;2,(2,1,1),(3,0);$2 (2\,1\,1) (3\,0)$;$e$;9
1175;2,(2,1,1),(-2,-1,0);$2 (2\,1\,1) \overline{(2\,1\,0)}$;$e$;9
1176;2,(2,1,1),(2,1,0);$2 (2\,1\,1) (2\,1\,0)$;$e$;9
1177;2,(2,1,1),(-3,0);$2 (2\,1\,1) \overline{(3\,0)}$;$e$;9
1178;2,(2,1,1),(2,1);$2 (2\,1\,1) (2\,1)$;$e$;9
1179;2,(2,1,1),(2,0),1;$2 (2\,1\,1) (2\,0) 1$;$e$;9
1180;2,(2,1,1),(2,0),-1;$2 (2\,1\,1) (2\,0) \overline{1}$;$e$;9
1181;2,(2,1,1),(-2,0),-1;$2 (2\,1\,1) \overline{(2\,0) 1}$;$e$;9
1182;2,(2,1,0),4;$2 (2\,1\,0) 4$;$y$;9
1183;2,(2,1,0),3,1;$2 (2\,1\,0) 3\,1$;$y$;9
1184;2,(2,1,0),2,2;$2 (2\,1\,0) 2\,2$;$x$;9
1185;2,(2,1,0),2,1,1;$2 (2\,1\,0) 2\,1\,1$;$z$;9
1186;2,(2,1,0),-4;$2 (2\,1\,0) \overline{4}$;$y$;9
1187;2,(2,1,0),(4,0);$2 (2\,1\,0) (4\,0)$;$e$;9
1188;2,(2,1,0),(-3,-1,0);$2 (2\,1\,0) \overline{(3\,1\,0)}$;$e$;9
1189;2,(2,1,0),(3,1,0);$2 (2\,1\,0) (3\,1\,0)$;$e$;9
1190;2,(2,1,0),(-4,0);$2 (2\,1\,0) \overline{(4\,0)}$;$e$;9
1191;2,(2,1,0),(3,1);$2 (2\,1\,0) (3\,1)$;$e$;9
1192;2,(2,1,0),(3,0),1;$2 (2\,1\,0) (3\,0) 1$;$e$;9
1193;2,(2,1,0),(3,0),-1;$2 (2\,1\,0) (3\,0) \overline{1}$;$e$;9
1194;2,(2,1,0),(-2,-1,-1);$2 (2\,1\,0) \overline{(2\,1\,1)}$;$e$;9
1195;2,(2,1,0),(-2,-1,0),-1;$2 (2\,1\,0) \overline{(2\,1\,0) 1}$;$e$;9
1196;2,(2,1,0),(2,2,0);$2 (2\,1\,0) (2\,2\,0)$;$e$;9
1197;2,(2,1,0),(-2,-1,-1,0);$2 (2\,1\,0) \overline{(2\,1\,1\,0)}$;$e$;9
1198;2,(2,1,0),(2,2);$2 (2\,1\,0) (2\,2)$;$e$;9
1199;2,(2,1,0),(2,1,1,0);$2 (2\,1\,0) (2\,1\,1\,0)$;$e$;9
1200;2,(2,1,0),(-2,-2,0);$2 (2\,1\,0) \overline{(2\,2\,0)}$;$e$;9
1201;2,(2,1,0),(2,1,1);$2 (2\,1\,0) (2\,1\,1)$;$e$;9
1202;2,(2,1,0),(2,1,0),1;$2 (2\,1\,0) (2\,1\,0) 1$;$e$;9
1203;2,(2,1,0),(-3,-1);$2 (2\,1\,0) \overline{(3\,1)}$;$e$;9
1204;2,(2,1,0),(-3,0),1;$2 (2\,1\,0) \overline{(3\,0)} 1$;$e$;9
1205;2,(2,1,0),(-3,0),-1;$2 (2\,1\,0) \overline{(3\,0) 1}$;$e$;9
1206;2,(2,1,0),(2,1),1;$2 (2\,1\,0) (2\,1) 1$;$e$;9
1207;2,(2,1,0),(2,0),2;$2 (2\,1\,0) (2\,0) 2$;$e$;9
1208;2,(2,1,0),(2,0),-2;$2 (2\,1\,0) (2\,0) \overline{2}$;$e$;9
1209;2,(2,1,0),(2,0),(2,0);$2 (2\,1\,0) (2\,0) (2\,0)$;$e$;9
1210;2,(2,1,0),(2,0),(-2,0);$2 (2\,1\,0) (2\,0) \overline{(2\,0)}$;$e$;9
1211;2,(2,1,0),(-2,-2);$2 (2\,1\,0) \overline{(2\,2)}$;$e$;9
1212;2,(2,1,0),(-2,-1),-1;$2 (2\,1\,0) \overline{(2\,1) 1}$;$e$;9
1213;2,(2,1,0),(-2,0),2;$2 (2\,1\,0) \overline{(2\,0)} 2$;$e$;9
1214;2,(2,1,0),(-2,0),-2;$2 (2\,1\,0) \overline{(2\,0) 2}$;$e$;9
1215;2,(2,1,0),(-2,0),(2,0);$2 (2\,1\,0) \overline{(2\,0)} (2\,0)$;$e$;9
1216;2,(2,1,0),(-2,0),(-2,0);$2 (2\,1\,0) \overline{(2\,0) (2\,0)}$;$e$;9
1217;-2,(-3,0),2,2;$\overline{2 (3\,0)} 2\,2$;$x$;9
1218;-2,(-3,0),2,1,1;$\overline{2 (3\,0)} 2\,1\,1$;$z$;9
1219;-2,(-3,0),(2,1,1,0);$\overline{2 (3\,0)} (2\,1\,1\,0)$;$e$;9
1220;-2,(-3,0),(2,1,1);$\overline{2 (3\,0)} (2\,1\,1)$;$e$;9
1221;-2,(-3,0),(2,1,0),1;$\overline{2 (3\,0)} (2\,1\,0) 1$;$e$;9
1222;-2,(-3,0),(2,1),1;$\overline{2 (3\,0)} (2\,1) 1$;$e$;9
1223;2,(-3,0),4;$2 \overline{(3\,0)} 4$;$y$;9
1224;2,(-3,0),3,1;$2 \overline{(3\,0)} 3\,1$;$y$;9
1225;2,(-3,0),2,2;$2 \overline{(3\,0)} 2\,2$;$x$;9
1226;2,(-3,0),2,1,1;$2 \overline{(3\,0)} 2\,1\,1$;$z$;9
1227;2,(-3,0),(4,0);$2 \overline{(3\,0)} (4\,0)$;$e$;9
1228;2,(-3,0),(3,1,0);$2 \overline{(3\,0)} (3\,1\,0)$;$e$;9
1229;2,(-3,0),(3,1);$2 \overline{(3\,0)} (3\,1)$;$e$;9
1230;2,(-3,0),(3,0),1;$2 \overline{(3\,0)} (3\,0) 1$;$e$;9
1231;2,(-3,0),(2,2,0);$2 \overline{(3\,0)} (2\,2\,0)$;$e$;9
1232;2,(-3,0),(2,2);$2 \overline{(3\,0)} (2\,2)$;$e$;9
1233;2,(-3,0),(2,1,1,0);$2 \overline{(3\,0)} (2\,1\,1\,0)$;$e$;9
1234;2,(-3,0),(2,1,1);$2 \overline{(3\,0)} (2\,1\,1)$;$e$;9
1235;2,(-3,0),(2,1,0),1;$2 \overline{(3\,0)} (2\,1\,0) 1$;$e$;9
1236;2,(-3,0),(2,1),1;$2 \overline{(3\,0)} (2\,1) 1$;$e$;9
1237;2,(-3,0),(2,0),2;$2 \overline{(3\,0)} (2\,0) 2$;$e$;9
1238;2,(-3,0),(2,0),(2,0);$2 \overline{(3\,0)} (2\,0) (2\,0)$;$e$;9
1239;2,(-3,0),(2,0),(-2,0);$2 \overline{(3\,0)} (2\,0) \overline{(2\,0)}$;$e$;9
1240;-2,(3,0),(2,0),1,1;$\overline{2} (3\,0) (2\,0) 1\,1$;$e$;9
1241;2,(-3,0),(-2,0),(2,0);$2 \overline{(3\,0) (2\,0)} (2\,0)$;$e$;9
1242;2,(-3,0),(-2,0),(-2,0);$2 \overline{(3\,0) (2\,0) (2\,0)}$;$e$;9
1243;2,(2,1,(2,1,1,0));$2 (2\,1 (2\,1\,1\,0))$;$x$;9
1244;2,(2,1,(-2,-2,0));$2 (2\,1 \overline{(2\,2\,0)})$;$x$;9
1245;2,(2,1,(2,1,1));$2 (2\,1 (2\,1\,1))$;$x$;9
1246;2,(2,1,(2,1,0)),1;$2 (2\,1 (2\,1\,0)) 1$;$z$;9
1247;2,(2,1,(-3,0)),1;$2 (2\,1 \overline{(3\,0)}) 1$;$z$;9
1248;10;$10$;$z \rho$;10
1249;9,1;$9\,1$;$z \rho$;10
1250;8,2;$8\,2$;$z \rho$;10
1251;8,1,1;$8\,1\,1$;$z \rho$;10
1252;7,3;$7\,3$;$z \rho$;10
1253;7,2,1;$7\,2\,1$;$z \rho$;10
1254;7,1,2;$7\,1\,2$;$z \rho$;10
1255;7,1,1,1;$7\,1\,1\,1$;$z \rho$;10
1256;7,(3,0);$7 (3\,0)$;$x$;10
1257;7,(2,1,0);$7 (2\,1\,0)$;$x$;10
1258;7,(-3,0);$7 \overline{(3\,0)}$;$x$;10
1259;7,(2,1);$7 (2\,1)$;$x$;10
1260;7,(2,0),1;$7 (2\,0) 1$;$z$;10
1261;7,(2,0),-1;$7 (2\,0) \overline{1}$;$z$;10
1262;6,4;$6\,4$;$z \rho$;10
1263;6,3,1;$6\,3\,1$;$z \rho$;10
1264;6,2,2;$6\,2\,2$;$z \rho$;10
1265;6,2,1,1;$6\,2\,1\,1$;$z \rho$;10
1266;6,2,(2,0);$6\,2 (2\,0)$;$x$;10
1267;6,2,(-2,0);$6\,2 \overline{(2\,0)}$;$x$;10
1268;6,1,3;$6\,1\,3$;$z \rho$;10
1269;6,1,2,1;$6\,1\,2\,1$;$z \rho$;10
1270;6,1,1,2;$6\,1\,1\,2$;$z \rho$;10
1271;6,1,1,1,1;$6\,1\,1\,1\,1$;$z \rho$;10
1272;6,1,1,(2,0);$6\,1\,1 (2\,0)$;$x$;10
1273;6,1,(3,0);$6\,1 (3\,0)$;$x$;10
1274;6,1,(2,1,0);$6\,1 (2\,1\,0)$;$x$;10
1275;6,1,(-3,0);$6\,1 \overline{(3\,0)}$;$x$;10
1276;6,1,(2,1);$6\,1 (2\,1)$;$x$;10
1277;6,1,(2,0),1;$6\,1 (2\,0) 1$;$z$;10
1278;6,(3,1);$6 (3\,1)$;$x$;10
1279;6,(3,0),1;$6 (3\,0) 1$;$z$;10
1280;6,(3,0),-1;$6 (3\,0) \overline{1}$;$z$;10
1281;6,(2,2,0);$6 (2\,2\,0)$;$x$;10
1282;6,(2,1,1,0);$6 (2\,1\,1\,0)$;$x$;10
1283;6,(2,1,1);$6 (2\,1\,1)$;$x$;10
1284;6,(2,1,0),1;$6 (2\,1\,0) 1$;$z$;10
1285;6,(-3,0),1;$6 \overline{(3\,0)} 1$;$z$;10
1286;5,5;$5\,5$;$z \rho$;10
1287;5,4,1;$5\,4\,1$;$z \rho$;10
1288;5,3,2;$5\,3\,2$;$z \rho$;10
1289;5,3,1,1;$5\,3\,1\,1$;$z \rho$;10
1290;5,2,3;$5\,2\,3$;$z \rho$;10
1291;5,2,2,1;$5\,2\,2\,1$;$z \rho$;10
1292;5,2,1,2;$5\,2\,1\,2$;$z \rho$;10
1293;5,2,1,1,1;$5\,2\,1\,1\,1$;$z \rho$;10
1294;5,2,(3,0);$5\,2 (3\,0)$;$x$;10
1295;5,2,(2,1,0);$5\,2 (2\,1\,0)$;$x$;10
1296;5,2,(-3,0);$5\,2 \overline{(3\,0)}$;$x$;10
1297;5,2,(2,1);$5\,2 (2\,1)$;$x$;10
1298;5,2,(2,0),1;$5\,2 (2\,0) 1$;$z$;10
1299;5,2,(2,0),-1;$5\,2 (2\,0) \overline{1}$;$z$;10
1300;5,2,(-2,0),-1;$5\,2 \overline{(2\,0) 1}$;$z$;10
1301;5,1,4;$5\,1\,4$;$z \rho$;10
1302;5,1,3,1;$5\,1\,3\,1$;$z \rho$;10
1303;5,1,2,2;$5\,1\,2\,2$;$z \rho$;10
1304;5,1,2,1,1;$5\,1\,2\,1\,1$;$z \rho$;10
1305;5,1,2,(2,0);$5\,1\,2 (2\,0)$;$x$;10
1306;5,1,2,(-2,0);$5\,1\,2 \overline{(2\,0)}$;$x$;10
1307;5,1,1,3;$5\,1\,1\,3$;$z \rho$;10
1308;5,1,1,2,1;$5\,1\,1\,2\,1$;$z \rho$;10
1309;5,1,1,1,2;$5\,1\,1\,1\,2$;$z \rho$;10
1310;5,1,1,1,1,1;$5\,1\,1\,1\,1\,1$;$z \rho$;10
1311;5,1,1,1,(2,0);$5\,1\,1\,1 (2\,0)$;$x$;10
1312;5,1,1,(3,0);$5\,1\,1 (3\,0)$;$x$;10
1313;5,1,1,(2,1,0);$5\,1\,1 (2\,1\,0)$;$x$;10
1314;5,1,1,(-3,0);$5\,1\,1 \overline{(3\,0)}$;$x$;10
1315;5,1,1,(2,1);$5\,1\,1 (2\,1)$;$x$;10
1316;5,1,1,(2,0),1;$5\,1\,1 (2\,0) 1$;$z$;10
1317;5,1,(3,1);$5\,1 (3\,1)$;$x$;10
1318;5,1,(3,0),1;$5\,1 (3\,0) 1$;$z$;10
1319;5,1,(2,2,0);$5\,1 (2\,2\,0)$;$x$;10
1320;5,1,(2,1,1,0);$5\,1 (2\,1\,1\,0)$;$x$;10
1321;5,1,(2,1,1);$5\,1 (2\,1\,1)$;$x$;10
1322;5,1,(2,1,0),1;$5\,1 (2\,1\,0) 1$;$z$;10
1323;5,1,(-3,0),1;$5\,1 \overline{(3\,0)} 1$;$z$;10
1324;5,(5,0);$5 (5\,0)$;$z \rho$;10
1325;5,(4,1,0);$5 (4\,1\,0)$;$x$;10
1326;5,(-5,0);$5 \overline{(5\,0)}$;$\overline{zx}$;10
1327;5,(4,1);$5 (4\,1)$;$x$;10
1328;5,(4,0),1;$5 (4\,0) 1$;$z$;10
1329;5,(4,0),-1;$5 (4\,0) \overline{1}$;$z$;10
1330;5,(3,2,0);$5 (3\,2\,0)$;$x$;10
1331;5,(3,2);$5 (3\,2)$;$x$;10
1332;5,(3,1,1,0);$5 (3\,1\,1\,0)$;$x$;10
1333;5,(3,1,1);$5 (3\,1\,1)$;$x$;10
1334;5,(3,1,0),1;$5 (3\,1\,0) 1$;$z$;10
1335;5,(-4,0),1;$5 \overline{(4\,0)} 1$;$z$;10
1336;5,(3,1),1;$5 (3\,1) 1$;$z$;10
1337;5,(3,0),2;$5 (3\,0) 2$;$y$;10
1338;5,(3,0),-2;$5 (3\,0) \overline{2}$;$y$;10
1339;4,1,(2,1,0),1,1;$4\,1 (2\,1\,0) 1\,1$;$y$;10
1340;5,(-2,-1,0),2;$5 \overline{(2\,1\,0)} 2$;$y$;10
1341;5,(-2,-1,0),(2,0);$5 \overline{(2\,1\,0)} (2\,0)$;$e$;10
1342;5,(3,(2,0));$5 (3 (2\,0))$;$x$;10
1343;5,(3,(-2,0));$5 (3 \overline{(2\,0)})$;$x$;10
1344;5,(2,3,0);$5 (2\,3\,0)$;$x$;10
1345;5,(2,3);$5 (2\,3)$;$x$;10
1346;5,(2,2,1,0);$5 (2\,2\,1\,0)$;$x$;10
1347;5,(2,2,1);$5 (2\,2\,1)$;$x$;10
1348;5,(2,2,0),1;$5 (2\,2\,0) 1$;$z$;10
1349;5,(2,2,0),-1;$5 (2\,2\,0) \overline{1}$;$z$;10
1350;5,(2,2),1;$5 (2\,2) 1$;$z$;10
1351;5,(2,1,2,0);$5 (2\,1\,2\,0)$;$x$;10
1352;5,(2,1,2);$5 (2\,1\,2)$;$x$;10
1353;5,(2,1,1,1,0);$5 (2\,1\,1\,1\,0)$;$x$;10
1354;5,(2,1,1,1);$5 (2\,1\,1\,1)$;$x$;10
1355;5,(2,1,1,0),1;$5 (2\,1\,1\,0) 1$;$z$;10
1356;5,(-2,-2,0),1;$5 \overline{(2\,2\,0)} 1$;$z$;10
1357;5,(2,1,1),1;$5 (2\,1\,1) 1$;$z$;10
1358;5,(2,1,0),2;$5 (2\,1\,0) 2$;$y$;10
1359;5,(2,1,0),-2;$5 (2\,1\,0) \overline{2}$;$y$;10
1360;5,(2,1,0),(2,0);$5 (2\,1\,0) (2\,0)$;$e$;10
1361;5,(2,1,0),(-2,0);$5 (2\,1\,0) \overline{(2\,0)}$;$e$;10
1362;4,1,(3,0),1,1;$4\,1 (3\,0) 1\,1$;$y$;10
1363;5,(-3,0),2;$5 \overline{(3\,0)} 2$;$y$;10
1364;5,(2,1,(2,0));$5 (2\,1 (2\,0))$;$x$;10
1365;5,(2,1,(-2,0));$5 (2\,1 \overline{(2\,0)})$;$x$;10
1366;5,(2,1),2;$5 (2\,1) 2$;$y$;10
1367;5,(2,1),(2,0);$5 (2\,1) (2\,0)$;$e$;10
1368;5,(2,1),(-2,0);$5 (2\,1) \overline{(2\,0)}$;$e$;10
1369;5,(2,0),3;$5 (2\,0) 3$;$z$;10
1370;5,(2,0),2,1;$5 (2\,0) 2\,1$;$x$;10
1371;5,(2,0),-3;$5 (2\,0) \overline{3}$;$z$;10
1372;5,(2,0),(3,0);$5 (2\,0) (3\,0)$;$e$;10
1373;5,(2,0),(-2,-1,0);$5 (2\,0) \overline{(2\,1\,0)}$;$e$;10
1374;5,(2,0),(2,1,0);$5 (2\,0) (2\,1\,0)$;$e$;10
1375;5,(2,0),(-3,0);$5 (2\,0) \overline{(3\,0)}$;$e$;10
1376;5,(2,0),(2,1);$5 (2\,0) (2\,1)$;$e$;10
1377;5,(2,0),(2,0),1;$5 (2\,0) (2\,0) 1$;$e$;10
1378;5,(2,0),(2,0),-1;$5 (2\,0) (2\,0) \overline{1}$;$e$;10
1379;5,(2,0),(-2,-1);$5 (2\,0) \overline{(2\,1)}$;$e$;10
1380;5,(2,0),(-2,0),-1;$5 (2\,0) \overline{(2\,0) 1}$;$e$;10
1381;4,1,(2,1),1,1;$4\,1 (2\,1) 1\,1$;$y$;10
1382;4,1,(2,0),1,2;$4\,1 (2\,0) 1\,2$;$z$;10
1383;4,1,(2,0),1,1,1;$4\,1 (2\,0) 1\,1\,1$;$x$;10
1384;4,1,(2,0),1,(2,0);$4\,1 (2\,0) 1 (2\,0)$;$e$;10
1385;5,(-2,0),3;$5 \overline{(2\,0)} 3$;$z$;10
1386;5,(-2,0),2,1;$5 \overline{(2\,0)} 2\,1$;$x$;10
1387;5,(-2,0),(3,0);$5 \overline{(2\,0)} (3\,0)$;$e$;10
1388;5,(-2,0),(2,1,0);$5 \overline{(2\,0)} (2\,1\,0)$;$e$;10
1389;5,(-2,0),(2,1);$5 \overline{(2\,0)} (2\,1)$;$e$;10
1390;5,(-2,0),(2,0),1;$5 \overline{(2\,0)} (2\,0) 1$;$e$;10
1391;5,(-2,0),(2,0),-1;$5 \overline{(2\,0)} (2\,0) \overline{1}$;$e$;10
1392;5,(2,(3,0));$5 (2 (3\,0))$;$x$;10
1393;5,(2,(-2,-1,0));$5 (2 \overline{(2\,1\,0)})$;$x$;10
1394;5,(2,(2,1,0));$5 (2 (2\,1\,0))$;$x$;10
1395;5,(2,(-3,0));$5 (2 \overline{(3\,0)})$;$x$;10
1396;4,6;$4\,6$;$z \rho$;10
1397;4,5,1;$4\,5\,1$;$z \rho$;10
1398;4,4,2;$4\,4\,2$;$z \rho$;10
1399;4,4,1,1;$4\,4\,1\,1$;$z \rho$;10
1400;4,4,(2,0);$4\,4 (2\,0)$;$x$;10
1401;4,4,(-2,0);$4\,4 \overline{(2\,0)}$;$x$;10
1402;4,3,3;$4\,3\,3$;$z \rho$;10
1403;4,3,2,1;$4\,3\,2\,1$;$z \rho$;10
1404;4,3,1,2;$4\,3\,1\,2$;$z \rho$;10
1405;4,3,1,1,1;$4\,3\,1\,1\,1$;$z \rho$;10
1406;4,3,1,(2,0);$4\,3\,1 (2\,0)$;$x$;10
1407;4,3,(3,0);$4\,3 (3\,0)$;$x$;10
1408;4,3,(2,1,0);$4\,3 (2\,1\,0)$;$x$;10
1409;4,3,(-3,0);$4\,3 \overline{(3\,0)}$;$x$;10
1410;4,3,(2,1);$4\,3 (2\,1)$;$x$;10
1411;4,3,(2,0),1;$4\,3 (2\,0) 1$;$z$;10
1412;4,3,(2,0),-1;$4\,3 (2\,0) \overline{1}$;$z$;10
1413;4,3,(-2,0),-1;$4\,3 \overline{(2\,0) 1}$;$z$;10
1414;4,2,4;$4\,2\,4$;$z \rho$;10
1415;4,2,3,1;$4\,2\,3\,1$;$z \rho$;10
1416;4,2,2,2;$4\,2\,2\,2$;$z \rho$;10
1417;4,2,2,1,1;$4\,2\,2\,1\,1$;$z \rho$;10
1418;4,2,1,3;$4\,2\,1\,3$;$z \rho$;10
1419;4,2,1,2,1;$4\,2\,1\,2\,1$;$z \rho$;10
1420;4,2,1,1,2;$4\,2\,1\,1\,2$;$z \rho$;10
1421;4,2,1,1,1,1;$4\,2\,1\,1\,1\,1$;$z \rho$;10
1422;4,2,1,(3,0);$4\,2\,1 (3\,0)$;$x$;10
1423;4,2,1,(2,1,0);$4\,2\,1 (2\,1\,0)$;$x$;10
1424;4,2,1,(-3,0);$4\,2\,1 \overline{(3\,0)}$;$x$;10
1425;4,2,1,(2,1);$4\,2\,1 (2\,1)$;$x$;10
1426;4,2,1,(2,0),1;$4\,2\,1 (2\,0) 1$;$z$;10
1427;4,2,(3,1,0);$4\,2 (3\,1\,0)$;$x$;10
1428;4,2,(-4,0);$4\,2 \overline{(4\,0)}$;$x$;10
1429;4,2,(3,1);$4\,2 (3\,1)$;$x$;10
1430;4,2,(3,0),1;$4\,2 (3\,0) 1$;$z$;10
1431;4,2,(3,0),-1;$4\,2 (3\,0) \overline{1}$;$z$;10
1432;4,2,(2,2,0);$4\,2 (2\,2\,0)$;$x$;10
1433;4,2,(2,2);$4\,2 (2\,2)$;$x$;10
1434;4,2,(2,1,1,0);$4\,2 (2\,1\,1\,0)$;$x$;10
1435;4,2,(-2,-2,0);$4\,2 \overline{(2\,2\,0)}$;$x$;10
1436;4,2,(2,1,1);$4\,2 (2\,1\,1)$;$x$;10
1437;4,2,(2,1,0),1;$4\,2 (2\,1\,0) 1$;$z$;10
1438;4,2,(-3,0),1;$4\,2 \overline{(3\,0)} 1$;$z$;10
1439;4,2,(-3,0),-1;$4\,2 \overline{(3\,0) 1}$;$z$;10
1440;4,2,(2,1),1;$4\,2 (2\,1) 1$;$z$;10
1441;4,2,(2,0),2;$4\,2 (2\,0) 2$;$y$;10
1442;4,2,(2,0),-2;$4\,2 (2\,0) \overline{2}$;$y$;10
1443;4,2,(2,0),(2,0);$4\,2 (2\,0) (2\,0)$;$e$;10
1444;4,2,(2,0),(-2,0);$4\,2 (2\,0) \overline{(2\,0)}$;$e$;10
1445;4,1,1,(2,0),1,1;$4\,1\,1 (2\,0) 1\,1$;$y$;10
1446;4,2,(-2,0),2;$4\,2 \overline{(2\,0)} 2$;$y$;10
1447;4,2,(-2,0),-2;$4\,2 \overline{(2\,0) 2}$;$y$;10
1448;4,2,(-2,0),(2,0);$4\,2 \overline{(2\,0)} (2\,0)$;$e$;10
1449;4,2,(-2,0),(-2,0);$4\,2 \overline{(2\,0) (2\,0)}$;$e$;10
1450;4,1,5;$4\,1\,5$;$z \rho$;10
1451;4,1,4,1;$4\,1\,4\,1$;$z \rho$;10
1452;4,1,3,2;$4\,1\,3\,2$;$z \rho$;10
1453;4,1,3,1,1;$4\,1\,3\,1\,1$;$z \rho$;10
1454;4,1,3,(2,0);$4\,1\,3 (2\,0)$;$x$;10
1455;4,1,3,(-2,0);$4\,1\,3 \overline{(2\,0)}$;$x$;10
1456;4,1,2,3;$4\,1\,2\,3$;$z \rho$;10
1457;4,1,2,2,1;$4\,1\,2\,2\,1$;$z \rho$;10
1458;4,1,2,1,2;$4\,1\,2\,1\,2$;$z \rho$;10
1459;4,1,2,1,1,1;$4\,1\,2\,1\,1\,1$;$z \rho$;10
1460;4,1,2,1,(2,0);$4\,1\,2\,1 (2\,0)$;$x$;10
1461;4,1,2,(3,0);$4\,1\,2 (3\,0)$;$x$;10
1462;4,1,2,(2,1,0);$4\,1\,2 (2\,1\,0)$;$x$;10
1463;4,1,2,(-3,0);$4\,1\,2 \overline{(3\,0)}$;$x$;10
1464;4,1,1,4;$4\,1\,1\,4$;$z \rho$;10
1465;4,1,1,3,1;$4\,1\,1\,3\,1$;$z \rho$;10
1466;4,1,1,2,2;$4\,1\,1\,2\,2$;$z \rho$;10
1467;4,1,1,2,1,1;$4\,1\,1\,2\,1\,1$;$z \rho$;10
1468;4,1,1,2,(2,0);$4\,1\,1\,2 (2\,0)$;$x$;10
1469;4,1,1,2,(-2,0);$4\,1\,1\,2 \overline{(2\,0)}$;$x$;10
1470;4,1,1,1,3;$4\,1\,1\,1\,3$;$z \rho$;10
1471;4,1,1,1,2,1;$4\,1\,1\,1\,2\,1$;$z \rho$;10
1472;4,1,1,1,1,2;$4\,1\,1\,1\,1\,2$;$z \rho$;10
1473;4,1,1,1,1,1,1;$4\,1\,1\,1\,1\,1\,1$;$z \rho$;10
1474;4,1,1,1,1,(2,0);$4\,1\,1\,1\,1 (2\,0)$;$x$;10
1475;4,1,1,1,(3,0);$4\,1\,1\,1 (3\,0)$;$x$;10
1476;4,1,1,1,(2,1,0);$4\,1\,1\,1 (2\,1\,0)$;$x$;10
1477;4,1,1,1,(-3,0);$4\,1\,1\,1 \overline{(3\,0)}$;$x$;10
1478;4,1,1,(3,1,0);$4\,1\,1 (3\,1\,0)$;$x$;10
1479;4,1,1,(-4,0);$4\,1\,1 \overline{(4\,0)}$;$x$;10
1480;4,1,1,(3,1);$4\,1\,1 (3\,1)$;$x$;10
1481;4,1,1,(3,0),1;$4\,1\,1 (3\,0) 1$;$z$;10
1482;4,1,1,(2,2,0);$4\,1\,1 (2\,2\,0)$;$x$;10
1483;4,1,1,(2,2);$4\,1\,1 (2\,2)$;$x$;10
1484;4,1,1,(2,1,1,0);$4\,1\,1 (2\,1\,1\,0)$;$x$;10
1485;4,1,1,(-2,-2,0);$4\,1\,1 \overline{(2\,2\,0)}$;$x$;10
1486;4,1,1,(2,1,1);$4\,1\,1 (2\,1\,1)$;$x$;10
1487;4,1,1,(2,1,0),1;$4\,1\,1 (2\,1\,0) 1$;$z$;10
1488;4,1,1,(-3,0),1;$4\,1\,1 \overline{(3\,0)} 1$;$z$;10
1489;4,1,1,(2,1),1;$4\,1\,1 (2\,1) 1$;$z$;10
1490;4,1,1,(2,0),2;$4\,1\,1 (2\,0) 2$;$y$;10
1491;4,1,1,(2,0),-2;$4\,1\,1 (2\,0) \overline{2}$;$y$;10
